arxiv_id,chunk_id,title,prose_ratio,chars,text
2407.14158v3,2407.14158v3:100608-102545,Machine learning emulation of precipitation from k,0.705,1937,KM-SCALE UK CLIMATE MODEL PRECIPITATION X - 3 Figure S1. Daily emulated vs CPM domain-maximum precipitation. Scatter plots of domain maximum precipitation for e
2407.14158v3,2407.14158v3:102546-104003,Machine learning emulation of precipitation from k,0.522,1457,of the six generated samples and the mean over these is used to calculate the bias. Root mean squared bias (%) over the domain is shown in top right of each spa
2407.14158v3,2407.14158v3:104004-104225,Machine learning emulation of precipitation from k,0.318,221,-5.1 -2.8 to 0.0 -3.0 to -1.8 Lancaster DJF 1 -2.6 -2.0 -3.3 to -1.7 -1.3 to -0.5 Lancaster JJA 1 -2.7 -4.7 -1.4 to 0.6 -2.7 to -1.5 Location Return period in b
2408.05472v2,2408.05472v2:0-1681,FuXi Weather: A data-to-forecast machine learning ,0.66,1681,"arXiv:2408.05472v2 [cs.LG] 18 Nov 2024 FuXi Weather: A data-to-forecast machine learning system for global weather Xiuyu Sun1†, Xiaohui Zhong2†, Xiaoze Xu3,1,4,"
2408.05472v2,2408.05472v2:1682-4099,FuXi Weather: A data-to-forecast machine learning ,0.836,2417,†These authors contributed equally to this work. Abstract Weather forecasting traditionally relies on numerical weather prediction (NWP) systems that integrates
2408.05472v2,2408.05472v2:4100-6514,FuXi Weather: A data-to-forecast machine learning ,0.83,2414,"substantial global FuXi Weather 3 disparities remain, with wealthier nations benefiting from better resources and more accurate forecasting [6], while many low-"
2408.05472v2,2408.05472v2:6515-8806,FuXi Weather: A data-to-forecast machine learning ,0.788,2291,"radiance assimilation for microwave sounders, challenges remain in fully leveraging satellite data across all grids, surfaces, and channels. With the volume of "
2408.05472v2,2408.05472v2:8807-11108,FuXi Weather: A data-to-forecast machine learning ,0.865,2301,"[42] with fine-tuned FuXi. Key updates to FuXi-DA include variable- and instrument-specific encoders for diverse satellite data, and a modified PointPillars [43"
2408.05472v2,2408.05472v2:11109-13307,FuXi Weather: A data-to-forecast machine learning ,0.755,2198,"brightness temperature from five microwave instruments aboard three polar-orbiting satellites (FY-3E, Metop-C, and NOAA-20) and GNSS-RO data [44] (see Extended "
2408.05472v2,2408.05472v2:13308-15606,FuXi Weather: A data-to-forecast machine learning ,0.766,2298,"During testing, FuXi Weather is initialized with zero values for cyclic DA and forecasting, using a 1-year data spanning from July 1, 2023, to June 30, 2024. DA"
2408.05472v2,2408.05472v2:15607-17900,FuXi Weather: A data-to-forecast machine learning ,0.785,2293,"For relative humidity (R), the analysis of FuXi Weather outperformed forecasts at 300 and 500 hPa, but had a slightly higher RMSE at 850 hPa. For temperature (T"
2408.05472v2,2408.05472v2:17901-19925,FuXi Weather: A data-to-forecast machine learning ,0.664,2024,latitude-weighted RMSE as a function of forecast lead times over a 10-day period. FuXi Weather forecasts initialized with analysis fields that included backgrou
2408.05472v2,2408.05472v2:19926-21365,FuXi Weather: A data-to-forecast machine learning ,0.389,1439,"HRES against HRES-fc0 FuXi Analysis FuXi Analysis (w/o bg) Fig. 2: Comparison of forecast performance among various models over a 1-year testing period, spannin"
2408.05472v2,2408.05472v2:21366-23452,FuXi Weather: A data-to-forecast machine learning ,0.687,2086,600.0 450.0 300.0 150.0 0 1 2 3 4 5 6 7 8 9 10 0.0 7.5 6.0 4.5 3.0 1.5 0 1 2 3 4 5 6 7 8 9 10 0.0 7.5 6.0 4.5 3.0 1.5 0.0 0 1 2 3 4 5 6 7 8 9 10 Lead time (Days
2408.05472v2,2408.05472v2:23453-25749,FuXi Weather: A data-to-forecast machine learning ,0.802,2296,"Supplementary Information section 7) revealed that FuXi Weather also performed ECMWF HRES in more data-sparse regions, such as tropical oceans and South America"
2408.05472v2,2408.05472v2:25750-28165,FuXi Weather: A data-to-forecast machine learning ,0.774,2415,increments and assesses whether these increments align with theoretical expectations. Two FuXi-DA runs were conducted: the first using a 6-hour forecast with or
2408.05472v2,2408.05472v2:28166-29884,FuXi Weather: A data-to-forecast machine learning ,0.607,1718,"(red dot), is introduced at 05 UTC, 1 hour before the analysis time. The two rows show, in the left panel, the horizontal spatial distribution of the analysis i"
2408.05472v2,2408.05472v2:29885-31747,FuXi Weather: A data-to-forecast machine learning ,0.707,1862,1.5 1.5 1.5 1.2 0.9 0.6 0.3 0.0 0.3 0.6 0.9 1.2 1.5 1.5 Relative humidity diff. (%) Relative humidity diff. (%) 4 Discussion FuXi Weather 13 Channel 20 50 100 P
2408.05472v2,2408.05472v2:31748-34158,FuXi Weather: A data-to-forecast machine learning ,0.819,2410,"adjoint models, or the estimation of observation and background error covariance matrices, which are computationally intensive and require specialized expertise"
2408.05472v2,2408.05472v2:34159-36368,FuXi Weather: A data-to-forecast machine learning ,0.706,2209,"its associated code, we used password protection for the Google Drive folder link through a Google Form. For inquiries and access to the Google Drive link kindl"
2408.05472v2,2408.05472v2:36369-38551,FuXi Weather: A data-to-forecast machine learning ,0.775,2182,"The FuXi-DA model was trained using data spanning the period June 1, 2022 - June 30, 2023. To ensure robust testing, the model utilized a comprehensive dataset "
2408.05472v2,2408.05472v2:38552-40637,FuXi Weather: A data-to-forecast machine learning ,0.717,2085,"mid-morning satellites (AM) at approximately 10:00 LST, and afternoon (PM) satellites at approximately 14:00 LST [68]. Operational global DA systems require ass"
2408.05472v2,2408.05472v2:40638-42758,FuXi Weather: A data-to-forecast machine learning ,0.759,2120,"Metop-C (AM orbit): The Metop-C, launched on 7 November 2018, is the third satellite in a series of three polar-orbiting meteorological satellites developed col"
2408.05472v2,2408.05472v2:42759-45103,FuXi Weather: A data-to-forecast machine learning ,0.824,2344,"and bending angles, which are crucial to derive weather parameters such as temperature, pressure, and humidity. Radio occultation data offers global three-dimen"
2408.05472v2,2408.05472v2:45104-47348,FuXi Weather: A data-to-forecast machine learning ,0.793,2244,"COSMIC2 includes six satellites designed to collect RO data using GNSS signals. This constellation notably contributes to global weather prediction, ionospheric"
2408.05472v2,2408.05472v2:47349-49529,FuXi Weather: A data-to-forecast machine learning ,0.796,2180,template FuXi Weather 41 a) b) Repeat Eight Times Channel Channel MWTS FY-3E FY-3E Channel Channel MWHS NOAA-20 Channel Channel ATMS GNSS-RO Gridding Channel Ch
2408.05472v2,2408.05472v2:49530-51713,FuXi Weather: A data-to-forecast machine learning ,0.718,2183,"data, most pillars were empty, with only a few containing data. Extended Data Fig.1 illustrates this sparsity, with yellow dots indicating the presence of GNSS-"
2408.05472v2,2408.05472v2:51714-53987,FuXi Weather: A data-to-forecast machine learning ,0.728,2273,"quality control screening is applied to the observational data input to FuXi Weather. Consequently, FuXi Weather operates as an all-pixel, all-surface, all-chan"
2408.05472v2,2408.05472v2:53988-56382,FuXi Weather: A data-to-forecast machine learning ,0.805,2394,"In contrast, FuXi-DA eliminates the need for conventional observational operators by converting observations and forecasts into separate latent spaces, and merg"
2408.05472v2,2408.05472v2:56383-58464,FuXi Weather: A data-to-forecast machine learning ,0.603,2081,"padding = 1) (stride = 2, padding = 0) (stride = 2, padding = 0) mask flow mask flow mask flow mask flow layer normalization layer normalization layer normaliza"
2408.05472v2,2408.05472v2:58465-60506,FuXi Weather: A data-to-forecast machine learning ,0.706,2041,"layer consists of a 2D convolution layer with a 3 × 3 kernel and stride of 1, layer normalization, SiLU activation, another 2D convolution layer (kernel size 3×"
2408.05472v2,2408.05472v2:60507-62422,FuXi Weather: A data-to-forecast machine learning ,0.565,1915,"Nature 2021 LATEX template FuXi Weather 45 model is fine-tuned using the FuXi-DA analysis fields (details in Section 3.3 below). Moreover, we found that 4-day f"
2408.05472v2,2408.05472v2:62423-63761,FuXi Weather: A data-to-forecast machine learning ,0.241,1338,T (K) -0.04 -0.04 0 1 2 3 4 5 6 7 8 9 10 -0.08 0.00 0.00 -0.01 -0.01 Z (m2 s 2) -0.02 -0.02 -0.03 -0.03 -0.04 -0.04 0 1 2 3 4 5 6 7 8 9 10 -0.05 0.00 0.00 U (m 
2408.05472v2,2408.05472v2:63762-65327,FuXi Weather: A data-to-forecast machine learning ,0.393,1565,"(300 hPa, 500 hPa, and 850 hPa). The five rows and three columns correspond to five variables and three pressure levels, respectively. 300 hPa 0.10 0.05 0.05 R "
2408.05472v2,2408.05472v2:65328-67364,FuXi Weather: A data-to-forecast machine learning ,0.682,2036,"from the FuXi model (initialized with ERA5) over lead times ranging from 6 hours to 5 days, and used these sampled forecasts as background forecasts to train Fu"
2408.05472v2,2408.05472v2:67365-69625,FuXi Weather: A data-to-forecast machine learning ,0.771,2260,"Here, the forecasting model, FuXi, provides gradients only for the DA component while keeping its parameters fixed. The final loss function used for joint optim"
2408.05472v2,2408.05472v2:69626-71857,FuXi Weather: A data-to-forecast machine learning ,0.726,2231,"is illustrated in Supplementary Fig.7, which compares the analysis fields produced by FuXi Weather with and without incremental learning. The results show a sub"
2408.05472v2,2408.05472v2:71858-73521,FuXi Weather: A data-to-forecast machine learning ,0.52,1663,240 240 Z (m2 s 2) 160 160 80 80 3.5 4.0 U (m s 1) 3.0 3.0 2.5 2.0 2.0 4.0 3.0 V (m s 1) 3.5 2.5 3.0 2.0 2.5 23-07 23-08 23-09 23-10 23-12 24-01 24-02 24-03 24-
2408.05472v2,2408.05472v2:73522-75406,FuXi Weather: A data-to-forecast machine learning ,0.618,1884,"with the most favorable benchmark, since the aim is to demonstrate that the FuXi system can outperform it. Deterministic forecasts are evaluated using establish"
2408.05472v2,2408.05472v2:75407-77273,FuXi Weather: A data-to-forecast machine learning ,0.592,1866,"helps to evaluate the sensitivity of the DA system to specific observations, diagnose its performance, and improve our understanding of error propagation, ultim"
2408.05472v2,2408.05472v2:77274-79573,FuXi Weather: A data-to-forecast machine learning ,0.783,2299,"[101]. Comparing the resulting analysis increments to theoretical expectations helps to validate the performance of the DA system. In contrast, the FuXi-DA syst"
2408.05472v2,2408.05472v2:79574-81744,FuXi Weather: A data-to-forecast machine learning ,0.817,2170,functions for temperature (T) and humidity (Q) derived from Microwave Temperature Sounder (MWTS) aboard FY-3E. The left panel shows T Jacobians for all channels
2408.05472v2,2408.05472v2:81745-84077,FuXi Weather: A data-to-forecast machine learning ,0.817,2332,"calculations are performed using RTTOV version 12.2. Springer Nature 2021 LATEX template FuXi Weather 59 6 Data denial experiments In the main text, FuXi Weathe"
2408.05472v2,2408.05472v2:84078-86379,FuXi Weather: A data-to-forecast machine learning ,0.679,2301,"200 hPa. The impact of MWTS on T was greater at higher altitudes, consistent with its greater Jacobian values at these altitudes. Extended Data Fig14 presents r"
